Reference	Localized Group	Message	Selections	
figs-abstractnouns_2_16__1	Abstract Nouns	unable to migrate selection, there are 2 similar checks	जीवनाचे वचन-1	
figs-abstractnouns_2_1__1	Abstract Nouns	unable to migrate selection, there are 4 similar checks	जर आत्म्याचा सहभाग असेल,-1	
figs-abstractnouns_3_8__1	Abstract Nouns	unable to migrate selection, there are 4 similar checks	च्यामुळे मी सर्व गोष्टींची हानी सोसली आहे-1	
figs-explicit_2_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 5 similar checks	कळवळा व दया असेल,-1	
figs-explicit_2_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 5 similar checks	जर ख्रिस्तामध्ये काही उत्तेजन असेल, जर प्रेमाचे सांत्वन असेल, जर आत्म्याचा सहभाग असेल, जर काही कळवळा व दया असेल,-1	
figs-explicit_4_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	सुवार्तेच्या प्रथमारंभी-1	
figs-metaphor_2_25__1	Metaphor	unable to migrate selection, there are 2 similar checks	सह कामकरी आणि सह सैनीक,-1	
figs-yousingular_2_29__1	Forms of ‘You’ — Singular	unable to migrate selection, there are 2 similar checks	आदरणीय माना.-1	
