Reference	Localized Group	Message	Selections	
figs-exclusive_1_3__1	Exclusive and Inclusive ‘We’	unable to migrate selection, there are 2 similar checks	जे आम्ही पाहिले-1 घोषित करतो-1 आमच्या सोबत-1	
figs-explicit_1_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	जे आम्ही ऐकले आहे-1	
figs-metaphor_1_7__1	Metaphor	unable to migrate selection, there are 4 similar checks	पुत्र येशूचे रक्त आपल्याला सर्व पापापासून शुद्ध करील.-1	
figs-metaphor_2_17__1	Metaphor	unable to migrate selection, there are 2 similar checks	जग-1 नाहीशी होत-1	
figs-metaphor_5_20__1	Metaphor	unable to migrate selection, there are 2 similar checks	आपण त्याचा पुत्र येशू खिस्त याच्या सत्यामध्ये आहोत,-1	
