Reference	Localized Group	Message	Selections	
figs-doublenegatives_1_19__1	Double Negatives	unable to migrate selection, no match found for check in new resources	पण मी-1 यास सोडून इतर कोणत्याही प्रेषितांना पाहिले नाही-1	
figs-idiom_1_16__1	Idiom	unable to migrate selection, no match found for check in new resources	मी हे-1 देह व रक्ताचा सल्ला घेतला-1	
figs-metaphor_1_6__1	Metaphor	unable to migrate selection, no match found for check in new resources	ज्याने तुम्हाला-1 बोलावले त्याच्यापासून तुम्ही इतक्या लवकर-1	
figs-metaphor_4_19__1	Metaphor	unable to migrate selection, there are 2 similar checks	माझ्या मुलांनो,-1	
figs-metaphor_4_3__1	Metaphor	unable to migrate selection, there are 2 similar checks	पणदेखील मुले असताना-1	
guidelines-sonofgodprinciples_1_16__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	पुत्राला-1	
