Reference	Localized Group	Message	Selections	
figs-explicit_6_12__1	Assumed Knowledge and Implicit Information	2 duplicate migrations		
figs-metaphor_4_30__1	Metaphor	2 selections duplicated 	["ज्याच्या द्ववारे तुम्ही तारणाच्या दिवसासाठी शिक्का मारलेले आहात.-1","ज्याच्या द्ववारे तुम्ही तारणाच्या दिवसासाठी शिक्का मारलेले आहात.-1"]	
figs-metaphor_4_30__1	Metaphor	2 duplicate migrations		
figs-metaphor_6_17__1	Metaphor	unable to migrate selection, there are 2 similar checks	तारणाचे शिरस्राण-1 ती घ्या,-1	
