Reference	Localized Group	Message	Selections	
figs-exclusive_1_3__1	Exclusive and Inclusive ‘We’	unable to migrate selection, there are 2 similar checks	आम्ही तुम्हाला घोषणा करतो-1 पाहिलं-1	
figs-explicit_1_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	आम्ही प्रेषितानी ऐकले जेव्हा त्याने आम्हाला शिकविले.-1	
figs-metaphor_1_7__1	Metaphor	unable to migrate selection, there are 4 similar checks	देव आम्हाला क्षमा करील आणि आम्हाला स्वीकारेल, कारण की त्याचा पुत्र येशू आम्हासाठी मरण पावला.-1	
figs-metaphor_2_17__1	Metaphor	unable to migrate selection, there are 2 similar checks	जी वर्तणूक देवाला आवडत नाही-1 टिकू शकणा-1 नाहीत-1	
figs-metaphor_5_20__1	Metaphor	unable to migrate selection, there are 2 similar checks	आपण खर्‍या देवाबरोबर सहभागीतेच जीवन जगावं. आम्ही अश्या खर्‍या देवाबरोबर आणि त्याच्या पुत्राबरोबर एक सहभागीतेच जीवन जगतो, येशू हाच ख्रिस्त.-1	
