Old	Door43-Catalog	sw_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Ev . Mathew Kazimoto\"",\""Ev. Ezekiel Daudi\"",\""Ev. James A. Makula\"",\""Ev. Moses Malugu\"",\""GS. Andrew Gewe\"",\""Past. Isack A. Gomugo\"",\""Past. Mathias William\"",\""Rev. John Ndaluka\"",\""Rev. Alex Nyuri\"",\""Rev. Catherin D. Matia\"",\""Rev. Donal"
Old	Door43-Catalog	fr_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Mme BARRY/OUEDRAOGO Assita\"",\""Mme COULIBALY Catherine Saliatou\"",\""Mme OUEDRAOGO/OUEDRAOGO Naomi\"",\""Mme SAMPO Naomie\"",\""Mme ZAPRE /DIARRA Aminata S.\"",\""Pasteur BANANZARO T. Calixte\"",\""Pasteur KABORE B. Saydou\"",\""Pasteur OUATTARA T."
Old	Door43-Catalog	tl_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Achacoso, Hamir Ibrahim\"",\""Adriano, Wilfredo R.\"",\""AKI\"",\""Aril, Lala\"",\""Atienza, Melchizedek Eleazar\"",\""Auxillo, Alfredo S.\"",\""Bagamaspao, Elison C.\"",\""Balbieran, Romilyn\"",\""Balbieran, Ruth\"",\""Baldemor, Emily Mary Jane\"",\""Baldemor, N"
Old	Door43-Catalog	pt-br_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Aldacyr Rodrigues Mota\"",\""Alexandre A. Amaral\"",\""Claudia Marinho\"",\""Ernesto Feliciano\"",\""Fernando Angelo Xavier Mavundza\"",\""Filipe Escobar Branco\"",\""Joice Milene Pereiro de Oliveira\"",\""Julio Bueno\"",\""Marcel De Oliveira Marinho\"",\""Ná"
Old	Door43-Catalog	as_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""BCS\"",\""Dr. Bobby Chellappan\""],\""checking_level\"":\""3\""},\""comment\"":\""\"",\""contributor\"":[\""Antoney Raj\"",\""BCS\"",\""Cdr. Thomas Mathew\"",\""Dr. Bobby Chellappan\"",\""Hind Prakash\"",\""Rinu John\"",\""Shojo John\""],\""creator\"":\""Door43 World Missions Commun"
Old	Door43-Catalog	vi_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Tri M Dang\""],\""checking_level\"":3},\""comment\"":\""\"",\""contributor\"":[\""Tri M Dang\"",\""VGM Vietnamese translation team\""],\""creator\"":\""Door43 World Missions Community\"",\""description\"":\""Notes to help translators of the Bible\"",\""formats\"":[{\""fo"
Old	Door43-Catalog	ceb_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Agdahan, Alexander\"",\""Ang, Ptr. Dennis\"",\""Antiquesa, Ptr. John\"",\""Balindong, Ernilyn\"",\""Eli, Rev Elpidio\"",\""Emboc, Tano\"",\""Guinita, Charity\"",\""Lasquite, Ptr. Darryl\"",\""Leparto, Divine Grace\"",\""Lumasay, Ptr. Romeo\"",\""Lumimpa, Ptr. Ash"
Old	Door43-Catalog	ilo_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Ambrocio A. Dat-ay\"",\""Arlyn D. Fianza\"",\""Bernard Serquina\"",\""Bernie Abarquez\"",\""David Castillo\"",\""Delfin Asis\"",\""Euhler Evangelista\"",\""Grace Delos Santos\"",\""Jhon Alicay\"",\""Jhon Sibayan\"",\""Jomar N. Puclalay\"",\""Jonathan D. Castillo\"",\""Jo"
Old	Door43-Catalog	hr_tn	Translation Notes	"{\""checking\"":{\""checking_entity\"":[\""Todd L. Price, PhD, Roma Bible Translation Team coordinator\"",\""Pioneers\""],\""checking_level\"":\""3\""},\""comment\"":\""\"",\""contributor\"":[\""Ivana Balint-Feudvarski\"",\""Maja Seguin\"",\""Miroslav Balint-Feudvarski\"",\""Sergej Radošević\"",\""Todd L. Pri"
