CN+Old	Door43-Catalog	gu_gst	Aligned_Bible	https://git.door43.org/Door43-Catalog/gu_gst/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"\",\"formats\":[{\"format\":\"application/zip; type=bun"
CN+Old	Door43-Catalog	gu_udb	Bible	https://git.door43.org/Door43-Catalog/gu_udb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"An open-licens"
CN+Old	Door43-Catalog	gu_ulb	Bible	https://git.door43.org/Door43-Catalog/gu_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Arpit Rathore\",\"Cdr. Thomas Mathew\",\"Pastor Wilson Ignas Jacob\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Feba Jacob\",\"Hinal Prakash\",\"Hiren Pravinch"
Old	Door43-Catalog	fr_obs-tn	OBS Translation Notes		"{\"checking\":{\"checking_entity\":[\"Ed Bussard\",\"Jim Pohlig\",\"Larry Sallee\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Ed Bussard\",\"Jim Pohlig\",\"Larry Sallee\",\"Door43 World Missions Community\"],\"creator\":\"Door43 World Missions Community\",\"description"
CN+Old	Door43-Catalog	fr_f10	Bible	https://git.door43.org/Door43-Catalog/fr_f10/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Louis Segond\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Louis Segond\"],\"creator\":\"Louis Segond\",\"description\":\"The Holy Bible in French, Louis Segond version of 1910\",\"formats\":[{\"format\":\"application/zip; type=bu"
Old	Door43-Catalog	fr_obs-tq	OBS Translation Questions		"{\"checking\":{\"checking_entity\":[\"Ed Bussard\",\"Larry Sallee\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Bbalana\",\"Ed Bussard\",\"Greermb\",\"Jeanmbaitoloum\",\"Larry Sallee\",\"Wendyc\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehensi"
Old	Door43-Catalog	fr_tn	Translation Notes		"{\"checking\":{\"checking_entity\":[\"Mme BARRY/OUEDRAOGO Assita\",\"Mme COULIBALY Catherine Saliatou\",\"Mme OUEDRAOGO/OUEDRAOGO Naomi\",\"Mme SAMPO Naomie\",\"Mme ZAPRE /DIARRA Aminata S.\",\"Pasteur BANANZARO T. Calixte\",\"Pasteur KABORE B. Saydou\",\"Pasteur OUATTARA T."
Old	Door43-Catalog	fr_obs-sq	OBS Study Questions		"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics\",\"Ed Bussard\",\"Door"
CN+Old	Door43-Catalog	fr_ulb	Bible	https://git.door43.org/Door43-Catalog/fr_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Edjanga Jean Jacques, CBC Pastor\",\"Eric Shalom, CBC Pastor\",\"Jiofack Kana Charles Jesus, CBC Pastor\",\"Kainala Ngamsou, Living Word Pastor\",\"Mbipite Sammy, CBC Pastor\",\"Mbumwe Gaston, Pastor\",\"Ngatchou Happi Noe, CBC Pastor\""
Old	Door43-Catalog	fr_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"Mme BARRY/OUEDRAOGO Assita\",\"Mme COULIBALY Catherine Saliatou\",\"Mme OUEDRAOGO/OUEDRAOGO Naomi\",\"Mme SAMPO Naomie\",\"Mme ZAPRE /DIARRA Aminata S.\",\"Pasteur BANANZARO T. Calixte\",\"Pasteur KABORE B. Saydou\",\"Pasteur OUATTARA T."
Old	Door43-Catalog	fr_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"Ed Bussard\",\"Pastor Ahoa N'dah Ferdinand\",\"Apostle Akakpo Adote\",\"Pastor Andre Thera\",\"Josue Mouiche\",\"Rev. Peter Tapoayi\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Augustin Gohoungo (Benin)\",\"Ayawa Agbenouvor (Be"
CN+Old	Door43-Catalog	fr_tw	Translation_Words	https://git.door43.org/Door43-Catalog/fr_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Translation team\"],\"checking_level\":\"2\"},\"comment\":\"\",\"contributor\":[\"Mme BARRY/OUEDRAOGO Assita\",\"Mme COULIBALY Catherine Saliatou\",\"Mme OUEDRAOGO/OUEDRAOGO Naomi\",\"Mme SAMPO Naomie\",\"Mme ZAPRE /DIARRA Aminata S.\",\"Pasteur"
Old	Door43-Catalog	fr_obs-sn	OBS Study Notes		"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics\",\"Ed Bussard\",\"Door"
Old	Door43-Catalog	lus_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"Pastor John of 1st Christian Church\",\"Isaac Vobika Ralte, Field Secretary, NLMF\",\"Lalremkung Pakhuongte\",\"Mr. Royal Lalsangthang Pakhuongte\",\"Rev. F. Lalduailova\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Isaac Vo"
Old	Door43-Catalog	th_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"Boonyarid Promsottipong\",\"Chayan Hiranpan (Pastor)\",\"Janjira Kamla\",\"Narin Tobprakon\",\"Pastor Ooy Puchai (Pastor)\",\"Pattama Yaintorn\",\"Peace Sriwilairit (Pastor)\",\"Pisarn Amart (Bishop)\",\"Rev. Anucharn Siroros\",\"Sirirat Puc"
CN+Old	Door43-Catalog	th_tw	Translation_Words	https://git.door43.org/Door43-Catalog/th_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Amorn Thongdee\",\"Boonyarid Promsottipong\",\"Charoenpit Sriwilairit\",\"Chayan Hiranpan\",\"Janjira Kamla\",\"Jonathan John Ligero\",\"Narin Torbprakon\",\"Naruemon Prasopchaiudom\",\"Orawan Sivapornsatain\",\"Pattama Yamtom\",\"Pisarn Amart"
Old	Door43-Catalog	ne_obs-tq	OBS Translation Questions		"{\"checking\":{\"checking_entity\":[\"Amit Bhandari\",\"Mani Chandra Rai\",\"Kamal Adhikari\",\"Krishna Bohora\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Hum Lamtari\",\"Tilak Basnet\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehension a"
Old	Door43-Catalog	ne_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"Shiva Hari Bhattarai\",\"Rev. Dhan Thapa\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Hum Lamtari\",\"Ramesh Khadka\",\"Bidur Adhikari\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"an unrestricted visual mi"
CN+Old	Door43-Catalog	ne_tn	TSV_Translation_Notes	https://git.door43.org/Door43-Catalog/ne_tn/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Rev. Bishnu Basnet, Senior Pastor of Anugrah Jyoti Church\",\"Rev. Harka Bahadur Khadka, Pastor of Ananta Asha Church\",\"Rev. Shiva Hari Bhattarai, Executive Secretary of Nepal Churches Fellowship of Nepal\"],\"checking_level\":\""
CN+Old	Door43-Catalog	ne_ta	Translation_Academy	https://git.door43.org/Door43-Catalog/ne_ta/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Pastor Harka Bahadur Khadka, Church Pastor\",\"Pastor Aita Bahadur Tumbanangpge, senior pastor of Jesus Family Church\",\"Pastor Shivahari Bhattarai, Executive secretary of NCFN\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor"
CN+Old	Door43-Catalog	ne_gst	Aligned_Bible	https://git.door43.org/Door43-Catalog/ne_gst/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Prof. Paul Rana, Theological seminary lecturer\",\"Prof. Rameshwor Yadav,Theological seminary lecturer\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Harka KHadka\",\"Hum Lamtari\"],\"creator\":\"Door43 World Missions Communi"
CN+Old	Door43-Catalog	ne_glt	Aligned_Bible	https://git.door43.org/Door43-Catalog/ne_glt/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Prof. Paul Rana, Theological seminary lecturer\",\"Prof. Rameshwor Yadav,Theological seminary lecturer\",\"Prof. Timothy K.C Theological seminary lecturer\",\"Pastor Mohan Rai, Ecclesia Church\"],\"checking_level\":\"3\"},\"comment\":\"\""
Old	Door43-Catalog	ne_obs-tn	OBS Translation Notes		"{\"checking\":{\"checking_entity\":[\"Pastor Aita Bahadur Tumbanangpge, senior pastor of Jesus Family Church\",\"Pastor Shivahari Bhattarai, Executive secretary of NCFN\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Hum Lamtari\",\"Tilak Basnet\"],\"creator\":\"D"
CN+Old	Door43-Catalog	ne_ulb	Bible	https://git.door43.org/Door43-Catalog/ne_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Amos Gajmer\",\"Hari Prasad Regmi\",\"Lok Bahadur Sunuwar\",\"Mrs. Sareeta Giri\",\"Pastor Ait Bahadur Tumbahangphe, Jesus Family Church\",\"Pastor Bishnu Basnet, Anugraha Jyoti Church\",\"Pastor Philip Subedi\",\"Rev. Rajendra Malla\",\"R"
Old	Door43-Catalog	ne_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"HTS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Mani Chandra Rai\",\"Kamala Adhikari\",\"Krishna Bohora\",\"Amit Bhandari\",\"Harka Kadka\",\"Hum Lamtari\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehen"
CN+Old	Door43-Catalog	ne_udb	Bible	https://git.door43.org/Door43-Catalog/ne_udb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Mrs. Sareeta Giri\",\"Rev. Ait Bahadur Tumbahangphe, pastor of Jesus Family Church\",\"Rev. Philip Subedi, President of Emmabuel Ecclesia Churches Nepal\",\"Rev. Rajendra Malla\",\"Rev. Shiva Hari Bhattarai, Executive Secretary of "
CN+Old	Door43-Catalog	ne_tw	Translation_Words	https://git.door43.org/Door43-Catalog/ne_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"HTS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Mani Chandra Rai\",\"Amit Bhandari\",\"Kamal Adhikari\",\"Krishna Bohora\",\"Harka Khadka\",\"Hum Lamtari\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A basic B"
Old	Door43-Catalog	sgj_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"translation team\"],\"checking_level\":\"1\"},\"comment\":\"\",\"contributor\":[\"Manbodh Ram\",\"Prem Singh\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Open Bible Stories\",\"formats\":[{\"format\":\"application/zip; type=boo"
CN+Old	Door43-Catalog	ta_ta	Translation_Academy	https://git.door43.org/Door43-Catalog/ta_ta/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"Dr. Joseph Jekab\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A modul"
CN+Old	Door43-Catalog	ta_ulb	Bible	https://git.door43.org/Door43-Catalog/ta_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"Dr. Vijayan Chinnappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Babu Manohar\",\"Cdr. Thomas Mathew\",\"D. Samson\",\"Dr. Bobby Chellappan\",\"Gopinath Israel\",\"Hinal Prakash\",\"Jobby P"
Old	Door43-Catalog	ta_obs-tq	OBS Translation Questions		"{\"checking\":{\"checking_entity\":[\"Dr. Bobby Chellappan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Dr. Bobby Chellappan\",\"Vipin Bhadran\",\"Dr. Joseph Jekab\",\"Acsah Jacob\",\"Jinu Jacob\",\"Hind Prakash\"],\"creator\":\"Door43 World Missions Community\""
CN+Old	Door43-Catalog	ta_irv	Aligned_Bible	https://git.door43.org/Door43-Catalog/ta_irv/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Old	Door43-Catalog	ta_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Old	Door43-Catalog	ta_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"Pastor Vijayan Chinnappan\"],\"checking_level\":2},\"comment\":\"\",\"contributor\":[\"Gopinath Israel\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehension questions for checking Bible translations\""
CN+Old	Door43-Catalog	ta_tw	Translation_Words	https://git.door43.org/Door43-Catalog/ta_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Cdr Thomas Mathew\",\"Dr Bobby Chellappan\",\"Antoney Raj\",\"Shojo John\",\"Hind Prakash\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A basic Bible lexicon t"
Old	Door43-Catalog	ta_obs-tn	OBS Translation Notes		"{\"checking\":{\"checking_entity\":[\"BCS\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Old	Door43-Catalog	ta_tn	Translation Notes		"{\"checking\":{\"checking_entity\":[\"Pastor Vijayan Chinnapppan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Gopinath Isral\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Notes to help translators of the Bible\",\"formats\":[{\"f"
CN+Old	Door43-Catalog	es-419_tn	TSV_Translation_Notes	https://git.door43.org/Door43-Catalog/es-419_tn/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Ana Gloria Molina Escuté- Iglesia Catacumba 3-Seminary graduated student\",\"Asambleas de Dios Pastor David Sánchez - Iglesia Senda de Amor\",\"Tania Alicea- Primera Iglesia Cristiana Discípulos de Cristo, Vega Alta-Biblical In"
CN+Old	Door43-Catalog	es-419_tw	Translation_Words	https://git.door43.org/Door43-Catalog/es-419_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Pastor Victor Vazquez from Baptist Church in Palmer, Rio Grande\",\"Tania Alicea (church leader and elder) 1st Christian Disciples of Christ Church in Vega Alta\",\"Ada González (church leader, graduated Seminary student) fom 1"
Old	Door43-Catalog	es-419_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"Claudia Rodríguez\",\"Erick Montilla\",\"Francisco Luna\",\"Gabriel Villanueva\",\"Guillermo Juárez\",\"Iglesia Shalom\",\"Javier Rascon\",\"Jesús Rodríguez\",\"Jose Luis Ramirez\",\"Lamberto Salcida\",\"Manuel Castillo\",\"Martha Juárez\",\"Myrna"
CN+Old	Door43-Catalog	es-419_ulb	Bible	https://git.door43.org/Door43-Catalog/es-419_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Ana Gloria Molina Escuté- Iglesia Catacumba 3-Seminary graduated student\",\"Chaplain Tania Alicea- Primera Iglesia Cristiana Discípulos de Cristo, Vega Alta-Biblical Institute Graduated\",\"Edixa Collazo-Iglesia Senda de Amor,"
CN+Old	Door43-Catalog	es-419_ta	Translation_Academy	https://git.door43.org/Door43-Catalog/es-419_ta/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Idiomas Puentes\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"JMiguel Cordero\",\"Elías Piñero\",\"Abel Pérez\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A modular handbook that provides a condensed expl"
Old	Door43-Catalog	es-419_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"Laura Negrón Nieves-Seminary teacher - Iglesia Fuente de Luz Del Poblado Rosario\",\"Pastor José A. Torres Rodríguez-Wesleyan Church in Rio Grande\",\"Pastor David Sánchez- Iglesia Senda de Amor, Dorado\",\"Pastor Víctor M. Vázqu"
Old	Door43-Catalog	my_ulb	Bible		"{\"checking\":{\"checking_entity\":[\"Adoniram Judson\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Adoniram Judson\"],\"creator\":\"Adoniram Judson\",\"description\":\"The Holy Bible in Burmese, Judson translation\",\"formats\":[{\"format\":\"application/zip; type=bu"
CN+Old	Door43-Catalog	tl_tw	Translation_Words	https://git.door43.org/Door43-Catalog/tl_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
CN+Old	Door43-Catalog	tl_ulb	Bible	https://git.door43.org/Door43-Catalog/tl_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Old	Door43-Catalog	tl_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"Jake Pawid\",\"Norman Lipio\",\"Joy Punghan\",\"Rosa Tumapang\",\"Dick Dinangwatan\",\"Cristina Dingcog\"],\"checking_level\":\"2\"},\"comment\":\"\",\"contributor\":[\"Anita Laya\",\"Maripple Lopez\",\"Rommel Flores\",\"Armie Estales\"],\"creator\":\"Doo"
Old	Door43-Catalog	tl_tn	Translation Notes		"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Old	Door43-Catalog	tl_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Old	Door43-Catalog	te_obs	Open Bible Stories		"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Hind Prakash\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"50 key st"
CN+Old	Door43-Catalog	te_irv	Aligned_Bible	https://git.door43.org/Door43-Catalog/te_irv/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellapan\",\"Hind Prakash\",\"Jinu Jacob\",\"Joseph Jekab\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door4"
CN+Old	Door43-Catalog	te_ust	Bible	https://git.door43.org/Door43-Catalog/te_ust/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
CN+Old	Door43-Catalog	te_gst	Aligned_Bible	https://git.door43.org/Door43-Catalog/te_gst/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellapan\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"\",\"formats\":[{\"format\":\"app"
CN+Old	Door43-Catalog	te_iev	Bible	https://git.door43.org/Door43-Catalog/te_iev/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"Shojo John\",\"Vipin Bhadran\"],\"creato"
CN+Old	Door43-Catalog	te_glt	Aligned_Bible	https://git.door43.org/Door43-Catalog/te_glt/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellapan\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"\",\"formats\":[{\"format\":\"app"
Old	Door43-Catalog	te_obs-tq	OBS Translation Questions		"{\"checking\":{\"checking_entity\":[\"Dr. Bobby Chellappan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Dr. Bobby Chellappan\",\"Vipin Bhadran\",\"Dr. Joseph Jekab\",\"Acsah Jacob\",\"Jinu Jacob\",\"Hind Prakash\"],\"creator\":\"Door43 World Missions Community\""
CN+Old	Door43-Catalog	te_tw	Translation_Words	https://git.door43.org/Door43-Catalog/te_tw/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Antoney Raj\",\"Cdr Thomas Mathew\",\"Dr Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"MV Sunny\",\"Shojo John\",\"Vipin Bhadran\",\"Zipson G"
CN+Old	Door43-Catalog	te_ulb	Bible	https://git.door43.org/Door43-Catalog/te_ulb/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"Dr. Job Sudarshan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dasari Sundara Das\",\"Dr. Bobby Chellappan\",\"Dr. Job Sudharshan\",\"Hind Prakash\",\"Jobby Prasannan\""
CN+Old	Door43-Catalog	te_ta	Translation_Academy	https://git.door43.org/Door43-Catalog/te_ta/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Dr. Bobby Chellappan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Old	Door43-Catalog	te_obs-tn	OBS Translation Notes		"{\"checking\":{\"checking_entity\":[\"BCS\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
CN+Old	Door43-Catalog	te_tn	TSV_Translation_Notes	https://git.door43.org/Door43-Catalog/te_tn/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Dr. Job Sudarshan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"Jo"
Old	Door43-Catalog	te_tq	Translation Questions		"{\"checking\":{\"checking_entity\":[\"Dr. Job Sudarshan\",\"Hind Prakash\",\"BCS\"],\"checking_level\":\"2\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Hind Prakash\",\"Jinu Jacob\",\"Joshua Neeraj\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\","
Old	Door43-Catalog	en_tqtsv	TSV Translation Questions		"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Door43 World Missions Community\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehension and theological questions for each chapter of the"
Old	Door43-Catalog	en_obs-sn	OBS Study Notes		"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"1\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics\",\"Door43 World Miss"
CN+Old	Door43-Catalog	en_t4t	Bible	https://git.door43.org/Door43-Catalog/en_t4t/archive/master.zip	"{\"checking\":{\"checking_entity\":[\"Ellis W. Deibler, Jr.\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Ellis W. Deibler, Jr.\"],\"creator\":\"Ellis W. Deibler, Jr.\",\"description\":\"A Translation for Translators\",\"formats\":[{\"format\":\"application/zip; type="
