Reference	Localized Group	Message	Selections	
fids-abstractnouns_1_3__1	fids-abstractnouns	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କୁ ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ ଓ-1	
figs-doublenegatives_1_19__1	Double Negatives	unable to migrate selection, no match found for check in new resources	ଯାକୁବଙ୍କୁ-1 କିନ୍ତୁ ମୁଁ ଅନ୍ୟ କୌଣସି ପ୍ରେରିତଙ୍କୁ ଦେଖିଲି ନାହିଁ-1	
figs-idiom_1_16__1	Idiom	unable to migrate selection, no match found for check in new resources	କୌଣସି ଅଜଣା ମନୁଷ୍ୟ-1	
figs-inclusive_4_3__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭେମାନେ-1 ଥିଲୁ-1	
figs-metaphor_1_6__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଆହ୍ବାନ କଲେ-1 ତୁମ୍ଭେମାନେ ତାହାଙ୍କଠାରେ ଭରସା କରିବା ବନ୍ଦ କରିଅଚ୍ଛ-1	
guidelines-sonofgodprinciples_1_16__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ପୁତ୍ର-1	
