Reference	Localized Group	Message	Selections	
figs-activepassive_22_22__1	Active or Passive	unable to migrate selection, there are 2 similar checks	ଏହିପରି ଭାବେ ନିଶ୍ଚୟ ମୃତ୍ୟୁବରଣ କରିବି ଯାହା ଈଶ୍ଵର ଯୋଜନା କରିଛନ୍ତି-1	
figs-explicit_18_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ଯେ-1 ଯେତେବେଳେ ସେମାନେ ଗୃହକୁ ଯିବା ପାଇଁ ବାହାରି ଗଲେ-1 ଈଶ୍ଵର କରଗ୍ରାହୀକୁ କ୍ଷମା ଦେଇଥିଲେ-1 କିନ୍ତୁ ଈଶ୍ବର ଫାରୁଶୀକୁ କ୍ଷମା କରି ନ ଥିଲେ-1	
figs-metaphor_20_18__1	Metaphor	unable to migrate selection, there are 2 similar checks	ଏହି ପ୍ରସ୍ତର ସମସ୍ତଙ୍କୁ ଖଣ୍ଡବିଖଣ୍ଡ କରିବ-1 ଯେଉଁମାନେ-1 ଉପରେ ପଡନ୍ତି,-1	
translate-symaction_18_13__1	Symbolic Action	unable to migrate selection, there are 2 similar checks	ସେ ଆପଣା ଛାତିରେ ମାରି ହେଲେ-1	
