Reference	Localized Group	Message	Selections	
figs-nominaladj_3_4__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಪೈಲಟ್-1	
figs-nominaladj_3_6__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಇದು ಕಲುಷಿತಗೊಳಿಸುತ್ತದೆ.-1	
