Reference	Localized Group	Message	Selections	
figs-explicit_2_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಅವರು ನಮ್ಮಿಂದಿರುವವರು ಆಗಿರಲಿಲ್ಲ-1	
figs-metaphor_5_6__1	Metaphor	unable to migrate selection, there are 2 similar checks	ನೀರು ಮತ್ತು ರಕ್ತದ-1	
writing-pronouns_1_5__1	Pronouns — When to Use Them	unable to migrate selection, there are 2 similar checks	ಆತನಿಂದ-1	
writing-pronouns_2_27__1	Pronouns — When to Use Them	unable to migrate selection, there are 2 similar checks	ಆತನಿಂದ-1 ಆತನಲ್ಲಿ-1	
