Reference	Localized Group	Message	Selections	
figs-inclusive_1_5__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	ಆತನು-1 ಮೊದಲೇ ನಮ್ಮನ್ನು ನಿಯಾಮಕ ಮಾಡಿದನು-1	
figs-inclusive_2_14__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	ನಮ್ಮ ಸಮಾಧಾನ-1	
figs-inclusive_2_18__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	ಇದರಿಂದ-1 ನಾವು ಉಭಯರು-1 ಪ್ರವೇಶಿಸಲು ಅವಕಾಶ ಇದೆ-1	
