Reference	Localized Group	Message	Selections	
figs-exclusive_1_3__1	Exclusive and Inclusive ‘We’	unable to migrate selection, there are 2 similar checks	ನಾವು-1 ನಾವು ನೋಡಿ-1 ಸಾರುತ್ತಿದ್ದೇವೆ-1	
figs-explicit_1_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	ಅಪೊಸ್ತಲರಾದ ನಾವು ಆತನು ಬೋಧಿಸುವುದನ್ನು ಕೇಳಿಸಿಕೊಂಡಿದ್ದೇವೆ.-1	
figs-metaphor_1_7__1	Metaphor	unable to migrate selection, there are 4 similar checks	ಆಗ ದೇವರು ನಮ್ಮನ್ನು ಕ್ಷಮಿಸಿಸುತ್ತಾನೆ ಮತ್ತು ನಮ್ಮನ್ನು ಅಂಗೀಕರಿಸುತ್ತಾನೆ ಯಾಕೆಂದರೆ ಆತನ ಮಗನಾದ ಯೇಸು ನಮಗಾಗಿ ಸತ್ತನು.-1	
figs-metaphor_2_17__1	Metaphor	unable to migrate selection, there are 2 similar checks	ದೇವರನ್ನು ಗೌರವಿಸದೆ ಇರುವಂತ ನಡತೆಯು-1 ಎಂದಿಗೂ ಉಳಿಯುವುದಿಲ್ಲಾ-1	
figs-metaphor_5_20__1	Metaphor	unable to migrate selection, there are 2 similar checks	ನಾವು ಒಬ್ಬನೇ ನಿಜವಾದ ದೇವರಾದ ಮತ್ತು ಆತನ ಮಗನೂ, ಮೆಸ್ಸೀಯನೂ ಆದ ಯೇಸುವಿನ ಸಂಬಂಧದೊಂದಿಗೆ ಜೀವಿಸುತ್ತಿದ್ದೇವೆ-1	
