Reference	Localized Group	Message	Selections	
figs-doublet_2_8__1	Doublet	unable to migrate selection, no match found for check in new resources	разумны-1 безукоризненны-1	
figs-hendiadys_3_3__1	Hendiadys	unable to migrate selection, no match found for check in new resources	жили в-1 злости и зависти-1	
