Reference	Localized Group	Message	Selections	
figs-metaphor_1_14__1	Metaphor	unable to migrate selection, no match found for check in new resources	не будет засчитана нам невинная кровь-1	
figs-metaphor_1_4__1	Metaphor	unable to migrate selection, no match found for check in new resources	и корабль был готов разбиться.-1	
figs-metonymy_1_10__1	Metonymy	unable to migrate selection, no match found for check in new resources	от лица Яхве-1	
figs-metonymy_1_2__1	Metonymy	unable to migrate selection, there are 2 similar checks	и проповедуй в нём-1	
figs-metonymy_1_3__1	Metonymy	unable to migrate selection, no match found for check in new resources	от лица Яхве-2	
