Reference	Localized Group	Message	Selections	
figs-nominaladj_5_16__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	विश्‍वासी स्‍त्रीसँग-1	
figs-nominaladj_5_17__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	परिश्रम गर्नेहरू।-1	
figs-nominaladj_5_20__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	पाप गर्नेहरूलाई-1	
figs-nominaladj_5_6__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	सुख-विलासमा-1	
figs-nominaladj_6_16__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	एक मात्र अमरत्व भएको-1	
figs-nominaladj_6_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	चाहनेहरू-1	
