Reference	Localized Group	Message	Selections	
figs-nominaladj_4_3__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	सत्य के हो भनी जान्‍नेहरू-1	
figs-nominaladj_5_16__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	कुनै विश्‍वासी स्‍त्री-1	
figs-nominaladj_5_17__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	एल्डरहरू-2 जसले-1 कडा परिश्रम गर्छन्-1	
figs-nominaladj_5_20__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	पाप गर्नेहरू-1	
figs-nominaladj_5_6__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	आफूलाई खुसी पार्न मात्र जिउने विधवा-1	
figs-nominaladj_6_16__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	परमेश्‍वर मात्र एक हुनुहुन्छ जो कहिल्यै मर्नुहुन्‍न-1	
figs-nominaladj_6_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	कतिपय मानिस-1 तीव्र इच्छा राख्छन्-1	
