Reference	Localized Group	Message	Selections	
figs-nominaladj_4_3__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	যারা-1 সেই সত্যকে জেনে-1	
figs-nominaladj_5_16__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	কোন বিশ্বাসীনী মহিলার-1	
figs-nominaladj_5_17__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	যাঁরা-1 পরিশ্রম করেন-1	
figs-nominaladj_5_20__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	যারা পাপ করে-1	
figs-nominaladj_5_6__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	যে বিলাস প্রিয়-1	
figs-nominaladj_6_16__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	যাঁর একার অমরতা আছে-1	
figs-nominaladj_6_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	যারা-1 চেয়ে-1	
