Reference	Localized Group	Message	Selections	
figs-doublenegatives_1_19__1	Double Negatives	unable to migrate selection, no match found for check in new resources	কেবল প্রভুর ভাই যাকোবকে দেখলাম।-1	
figs-idiom_1_16__1	Idiom	unable to migrate selection, no match found for check in new resources	তখন আমি রক্ত ও মাংসের সাথে পরামর্শ করলাম না।-1	
figs-metaphor_1_6__1	Metaphor	unable to migrate selection, no match found for check in new resources	যিনি তোমাদেরকে আহ্বান করেছেন-1 তোমরা এত তাড়াতাড়ি-1 ফিরে যাচ্ছ-1	
guidelines-sonofgodprinciples_1_16__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	পুত্রকে-1	
