Reference	Localized Group	Message	Selections	
figs-activepassive_1_9__1	Active or Passive	unable to migrate selection, no match found for check in new resources	તેઓ-1 દંડ- એટલે અનંતકાળનો નાશ ભોગવશે-1	
figs-ellipsis_1_7__1	Ellipsis	unable to migrate selection, no match found for check in new resources	તમો-1 વિસામો આપશે-1	
figs-explicit_3_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	શાંતિનો પ્રભુ પોતે-1 તમને-1 આપો-1	
figs-metaphor_1_7__1	Metaphor	unable to migrate selection, no match found for check in new resources	અને-1 તમો-1 વિસામો આપશે-1	
figs-metaphor_2_3__1	Metaphor	unable to migrate selection, no match found for check in new resources	વિનાશનો પુત્ર-1	
