Reference	Localized Group	Message	Selections	
figs-abstractnouns_7_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	તે એક સારો માણસ છે-1	
figs-explicit_20_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	મારા ભાઈઓ, શિષ્યો-1	
figs-explicit_20_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	તે જ રવિવારની સાંજે-1	
figs-explicit_20_27__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	અહીંના છિદ્રોમાં-1	
figs-explicit_20_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	શિષ્ય યોહાન, જેને ઈસુ પ્રેમ કરતા હતા-1	
figs-explicit_20_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	યોહાન, તે બીજો શિષ્ય-1	
