Reference	Localized Group	Message	Selections	
figs-inclusive_1_5__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	उसने हमें-1 गोद लेने के लिए पूर्वनिर्धारित किया-1	
figs-inclusive_2_14__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	हमारी शान्ति-1	
figs-inclusive_2_18__1	figs-inclusive	unable to migrate selection, no match found for check in new resources	क्योंकि उसके-1 हम दोनों की पहुँच-1 है-1	
