Reference	Localized Group	Message	Selections	
figs-nominaladj_3_4__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	मांझी-1	
figs-nominaladj_3_6__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	इससे-1 अपवित्र हो जाता है-1	
