Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
photonomad1/kn_kglt_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	100	en	v53	v0.22	2021-05-24T06:39:19.319Z	3.0.1	7			
photonomad1/kn_kglz_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	100	en	v53	v0.22	2021-05-24T06:39:19.319Z	3.0.1	7			
Rekha/kn_gst_1jn_book		98	en	v0.22	98	en	v0.22	97	en	v53	v0.22	2021-10-21T11:24:54.287Z	3.0.1	7	unmatched tn checks found, 		
Rekha/kn_gst_1th_book		98	en	v0.24	100	en	v0.24	99	en	v60	v0.24	2022-05-27T09:29:22.836Z	3.1.0	7	unmatched tn checks found, 		
Rekha/kn_gst_2co_book		100	en	v0.30	99	en	v0.30	97	en	v71_unfoldingWord	v0.30	2023-04-11T05:33:36.780Z	3.4.0	8	unmatched tn checks found, 		
Rekha/kn_gst_jhn_book		100	en	v0.27	99	en	v0.27	99	en	v63_Door43-Catalog	v0.26	2022-07-19T09:19:56.901Z	3.2.0	7	unmatched tn checks found, 		
Rekha/kn_gst_php_book		99	en	v0.23	99	en	v0.23	99	en	v58	v0.23	2022-04-28T09:39:41.170Z	3.1.0	7			
Rekha/kn_ust_jud_book		100	en	v0.22	100	en	v0.22	100	en	v57	v0.22	2022-03-15T06:01:41.043Z	3.1.0	7			
Rekha/kn_ust_phm_book		100	en	v0.22	100	en	v0.22	99	en	v57	v0.22	2022-03-16T10:23:59.071Z	3.1.0	7			
russp41/kn_irv_tit_book	2023-09-19T17:18:08.123Z	28			0			0				2019-06-26T09:39:36.023Z	1.1.4	7			
russp41/kn_irvc_tit_book	2023-09-19T17:18:08.123Z	96	en		0			0				2019-12-13T10:02:57.645Z	2.0.0	7			
SamPT/kn_glt_1co_book		99	en	v0.30	100	en	v0.30	99	en	v66_Door43-Catalog	v0.30	2022-11-21T15:48:09.559Z	3.4.0	8			
SamPT/kn_glt_2th_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-11-07T09:56:02.419Z	3.4.0	8			
SamPT/kn_glt_col_book		100	en	v0.24	100	en	v0.24	99	en	v60	v0.24	2022-05-20T12:03:21.240Z	3.1.0	7			
SamPT/kn_gst_col_book		100	en	v0.24	100	en	v0.24	99	en	v60	v0.24	2022-04-20T07:35:11.413Z	3.1.0	7			
shojojohn/kn_iev_mrk_book	2022-01-10T14:37:20.312Z	100	en		0	en		0	en			2019-10-18T11:33:57.398Z	2.0.0	7			
shojojohn/kn_iev_tit_book	2022-01-10T14:37:20.312Z	6			0			0				2019-07-05T12:18:04.985Z	1.1.4	7			
shojojohn/kn_irv_1co_book	2022-01-10T14:37:20.312Z	84	en	v0.14	0			0				2021-03-30T07:23:48.548Z	3.0.1	7			
shojojohn/kn_irv_1ti_book	2022-01-10T14:37:20.312Z	24	en	v0.13	0			0				2020-10-12T13:02:44.517Z	3.0.0	7			
shojojohn/kn_irv_2co_book	2022-01-10T14:37:20.312Z	83	en	v0.14	0			0				2021-03-30T09:52:11.345Z	3.0.1	7			
shojojohn/kn_irv_eph_book	2022-01-10T14:37:20.312Z	15	en	v0.13	0			0				2020-10-12T11:37:27.916Z	3.0.0	7			
shojojohn/kn_irv_tit_book		28			0			0				2019-06-26T09:39:36.023Z		7			
Sujata.Patti./kn_glt_1jn_book																Empty Repo: Sujata.Patti./kn_glt_1jn_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Sujata.Patti./kn_glt_1jn_book/archive/master.zip: Download did not succeed, code 404	
TANUJA.G/kn_glt_2pe_book		100	en	v0.23	100	en	v0.23	100	en	v58	v0.23	2022-03-16T12:03:22.565Z	3.1.0	7			
TANUJA.G/kn_glt_jhn_book		99	en	v0.27	99	en	v0.27	99	en	v63_Door43-Catalog	v0.26	2022-07-19T15:33:24.572Z	3.2.0	7	unmatched tn checks found, 		
TANUJA.G/kn_glt_luk_book		47	en	v0.22	92	en	v0.22	88	en	v54	v0.22	2021-10-25T14:18:08.872Z	3.0.1	7	unmatched tn checks found, 		
TANUJA.G/kn_kglt_mrk_book		100	en	v0.29	100	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2023-02-25T14:48:07.395Z	3.4.0	8	unmatched tn checks found, 		
TANUJA.G/kn_kgt_2co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-04-05T17:14:01.305Z	3.4.0	8			
TANUJA.G/kn_kgt_gal_book		100	en	v0.30	17	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-09-14T14:39:14.467Z	3.5.1	8			
TANUJA.G/kn_kgt_mrk_book		85	en	v0.29	100	en	v0.29	82	en	v65_Door43-Catalog	v0.29	2023-02-25T14:48:07.395Z	3.4.0	8	unmatched tn checks found, 		
tCore-test-data/kn_kglt_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	100	en	v53	v0.22	2021-05-24T06:39:19.319Z	3.0.1	7			
translationCore-Create-BCS/kn_tw_by_book	2023-09-19T17:18:08.123Z	0			0			0									
