Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
azz_athan/en-x-demo2_2jn_text_reg		0			0			0									
azz_athan/en-x-demo2_3jn_text_reg		0			0			0									
azz_athan/en-x-demo2_jud_text_reg		0			0			0									
azz_athan/en-x-demo2_phm_text_reg		0			0			0									
Bluerabbit/en-x-demo2_rut_text_reg		0			0			0									
bobbenedict/en-x-demo2_rut_text_reg		0			0			0									
chuck/en-x-demo2_2pe_text_reg		0			0			0									
chuck/en-x-demo2_heb_text_reg		0			0			0									
chuck/en-x-demo2_jon_text_reg		0			0			0									
chuck/en-x-demo2_tit_text_reg		0			0			0									
ejordan/en-x-demo2_rut_text_reg		0			0			0									
es419-10/en-x-demo2_mrk_text_reg		0			0			0									
garryg/en-x-demo2_oba_text_reg		0			0			0									
gfichter/en-x-demo2_mrk_text_reg		0			0			0									
Goofy/en-x-demo2_rut_text_reg		0			0			0									
jks222111/en-x-demo2_mrk_text_reg		0			0			0									
jog.drum/en-x-demo2_rut_text_reg		0			0			0									
kjhaugh/en-x-demo2_3jn_text_reg		0			0			0									
kjhaugh/en-x-demo2_gen_text_reg		0			0			0									
kjhaugh/en-x-demo2_tit_text_reg		0			0			0									
lversaw/en-x-demo2_gen_text_reg		0			0			0									
naytriplett/en-x-demo2_mrk_text_reg		0			0			0									
naytriplett/en-x-demo2_phm_text_reg		0			0			0									
pamelini/en-x-demo2_rut_text_reg		0			0			0									
prorlandosantos/en-x-demo2_reg_tit_book		0			0			0				2021-11-20T18:53:30.971Z		7			
prorlandosantos/en-x-demo2_tit_text_reg		0			0			0									
pswatts/en-x-demo2_rut_text_reg		0			0			0									
qa1/en-x-demo2_3jn_text_reg		0			0			0									
qa1/en-x-demo2_jon_text_reg		0			0			0									
qa12/en-x-demo2_php_text_reg		0			0			0									
qa2/en-x-demo2_3jn_text_reg		0			0			0									
qa4/en-x-demo2_php_text_reg		0			0			0									
qa4/en-x-demo2_php_text_reg_sav		0			0			0									
qa5/en-x-demo2_1ti_text_reg		0			0			0									
qa5/en-x-demo2_3jn_text_reg		0			0			0									
qa5/en-x-demo2_jud_text_reg		0			0			0									
qa5/en-x-demo2_php_text_reg		0			0			0									
qa5/en-x-demo2_tit_text_reg		0			0			0									
qa7/en-x-demo2_php_text_reg		0			0			0									
qa8/en-x-demo2_php_text_reg		0			0			0									
qa92/en-x-demo2_php_text_reg		0			0			0									
qa97/en-x-demo2_1jn_text_reg		0			0			0									
qa99/en-x-demo2_php_text_reg		0			0			0									
QATest1/en-x-demo2_3jn_text_reg		0			0			0									
QATest1/en-x-demo2_jud_text_reg		0			0			0									
QATest1/en-x-demo2_phm_text_reg		0			0			0									
richuser/en-x-demo2_3jn_text_reg		0			0			0									
rtbuckham/en-x-demo2_mrk_text_reg		0			0			0									
sandyt/en-x-demo2_mrk_text_reg		0			0			0									
sandyt/en-x-demo2_tit_text_reg		0			0			0									
sethrivett/en-x-demo2_rut_text_reg		0			0			0									
starkdana/en-x-demo2_phm_text_reg		0			0			0									
starktom/en-x-demo2_phm_text_reg		0			0			0									
t5/en-x-demo2_tit_text_reg		0			0			0									
translator09/en-x-demo2_luk_text_reg		0			0			0									
