Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
bspidel/el_test_tit_book		6			12			0				2018-04-19T14:33:12.635Z		6			
dimitris/el_mrk_text_reg		0			0			0									
