Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
tcnt/mab_reg_mrk_book		0			0			0				2018-04-18T17:33:04.458Z		1			
wendyc/mab_mrk_text_reg		0			0			0									
