Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
tcnt/en_ultz_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.2.0	7			
tcnt/en_zzz_tit_book	2021-12-22T12:50:20.216Z	6			0			0				2018-08-14T13:42:21.548Z		6			
tCore-test-data/en_abcd_act_book	2021-12-22T12:50:20.216Z	99			0			0				2018-08-21T20:12:11.646Z		6			
tCore-test-data/en_ult_1pe_book	2021-12-22T12:50:20.216Z	99			0			0				2018-06-20T16:23:42.037Z		6			
tCore-test-data/en_ult_luk_book	2021-12-22T12:50:20.216Z	100	en		99	en		0	en			2019-06-13T15:16:21.716Z	2.0.0	7			
tCore-test-data/en_ult_mat_book	2021-12-22T12:50:20.216Z	99			0			0				2018-06-22T14:21:00.287Z		7			
tCore-test-data/en_ult_mat_book_old	2021-12-22T12:50:20.216Z	48			0			0				2018-06-22T14:21:00.287Z		6			
tCore-test-data/en_ust_rut_book	2021-12-22T12:50:20.216Z	100	en		1	en		13	en			2019-03-25T14:00:28.724Z	2.1.0	7			
tCore-test-data/en_watw_mat_book	2021-12-22T12:50:20.216Z	99	en		99	en		0	en			2019-10-14T19:55:21.897Z	2.0.0	7			
tcsave/en_ult_luk_book	2021-12-22T12:50:20.216Z	100	en		100	en		0	en			2019-06-13T15:16:21.716Z	2.0.0	7			
tcsave/en_ultt_luk_book	2021-12-22T12:50:20.216Z															Empty Repo: tcsave/en_ultt_luk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tcsave/en_ultt_luk_book/archive/master.zip: Download did not succeed, code 404	
test_user/en_test_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-10-30T14:52:36.251Z	2.0.0	7			
tspan/en_ult_dan_book	2021-12-22T12:50:20.216Z	65	en	v2.1.15	0	hi	v2.1.15	0				2021-02-06T22:17:16.697Z	3.0.1	7			
tspan/en_ult_hab_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-08-12T16:17:24.693Z	2.0.0	7			
tspan/en_ult_hag_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-10-17T15:25:16.028Z	2.0.0	7			
tspan/en_ult_hos_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-10-17T15:15:27.808Z	2.0.0	7			
tspan/en_ult_jol_book	2021-12-22T12:50:20.216Z	100			0			0				2019-07-29T21:25:12.580Z	1.1.4	7			
tspan/en_ult_mal_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-05-20T20:19:28.603Z	2.0.0	7			
tspan/en_ult_nam_book	2021-12-22T12:50:20.216Z	100			0			0				2019-08-12T16:16:17.387Z	1.1.4	7			
tspan/en_ult_oba_book	2021-12-22T12:50:20.216Z	100			0			0				2019-08-12T16:15:04.349Z	1.1.4	7			
tspan/en_ult_sng_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0	hi	v2.1.15	0				2020-09-11T19:08:05.163Z	3.0.1	7			
tspan/en_ult_zep_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-08-12T16:18:32.650Z	2.0.0	7			
unfoldingWord/en_ult_jdg_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-09-24T20:18:28.289Z	2.0.0	7			
vinhvd749/en_elt_1co_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0				2021-09-14T10:42:03.099Z	3.0.1	7			
vinhvd749/en_elt_1jn_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:04:18.876Z	3.0.1	7			
vinhvd749/en_elt_1pe_book	2021-12-22T12:50:20.216Z	100	en	v0.22	0			0				2021-09-14T11:02:35.707Z	3.0.1	7			
vinhvd749/en_elt_1th_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:49:09.975Z	3.0.1	7			
vinhvd749/en_elt_1ti_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:50:40.554Z	3.0.1	7			
vinhvd749/en_elt_2co_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:43:04.260Z	3.0.1	7			
vinhvd749/en_elt_2jn_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:05:06.214Z	3.0.1	7			
vinhvd749/en_elt_2pe_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:03:44.671Z	3.0.1	7			
vinhvd749/en_elt_2th_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:49:51.163Z	3.0.1	7			
vinhvd749/en_elt_2ti_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:51:38.444Z	3.0.1	7			
vinhvd749/en_elt_3jn_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:05:43.628Z	3.0.1	7			
vinhvd749/en_elt_act_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:21:20.958Z	3.0.1	7			
vinhvd749/en_elt_col_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:48:21.942Z	3.0.1	7			
vinhvd749/en_elt_eph_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:46:34.218Z	3.0.1	7			
vinhvd749/en_elt_gal_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:44:02.508Z	3.0.1	7			
vinhvd749/en_elt_heb_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:00:49.013Z	3.0.1	7			
vinhvd749/en_elt_jas_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:01:59.593Z	3.0.1	7			
vinhvd749/en_elt_jhn_book	2021-12-22T12:50:20.216Z	99	en		0			0				2021-09-14T10:18:51.367Z	3.0.1	7			
vinhvd749/en_elt_jud_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T11:06:13.183Z	3.0.1	7			
vinhvd749/en_elt_luk_book	2021-12-22T12:50:20.216Z	99	en		0			0				2021-09-14T10:13:36.123Z	3.0.1	7			
vinhvd749/en_elt_mat_book	2021-12-22T12:50:20.216Z	99	en		0			0				2021-09-14T10:11:09.107Z	3.0.1	7			
vinhvd749/en_elt_mrk_book	2021-12-22T12:50:20.216Z	99	en		0			0				2021-09-14T10:12:38.148Z	3.0.1	7			
vinhvd749/en_elt_phm_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:58:46.246Z	3.0.1	7			
vinhvd749/en_elt_php_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:47:34.333Z	3.0.1	7			
vinhvd749/en_elt_rev_book	2021-12-22T12:50:20.216Z	99	en		0			0				2021-09-14T11:06:43.111Z	3.0.1	7			
vinhvd749/en_elt_rom_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0				2021-09-14T10:08:21.439Z	3.0.1	7			
vinhvd749/en_elt_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-09-14T10:52:20.313Z	3.0.1	7			
vinhvd749/en_eolt_1ch_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:03:56.688Z	3.0.1	7			
vinhvd749/en_eolt_1ki_book	2021-12-22T12:50:20.216Z	8	en		0			0				2020-12-11T04:02:48.080Z	3.0.1	7			
vinhvd749/en_eolt_1sa_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:01:12.439Z	3.0.1	7			
vinhvd749/en_eolt_2ch_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:04:34.698Z	3.0.1	7			
vinhvd749/en_eolt_2ki_book	2021-12-22T12:50:20.216Z	0	en		0			0				2020-12-11T04:03:20.974Z	3.0.1	7			
vinhvd749/en_eolt_2sa_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:02:12.295Z	3.0.1	7			
vinhvd749/en_eolt_amo_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:16:18.953Z	3.0.1	7			
vinhvd749/en_eolt_dan_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:14:38.366Z	3.0.1	7			
vinhvd749/en_eolt_deu_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T03:58:47.578Z	3.0.1	7			
vinhvd749/en_eolt_ecc_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:09:13.899Z	3.0.1	7			
vinhvd749/en_eolt_est_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v36	v2.1.15	2020-12-11T04:06:36.926Z	3.0.1	7			
vinhvd749/en_eolt_exo_book	2021-12-22T12:50:20.216Z	92	en		0			0				2020-12-11T03:56:42.574Z	3.0.1	7			
vinhvd749/en_eolt_ezk_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:13:54.886Z	3.0.1	7			
vinhvd749/en_eolt_ezr_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v36	v2.1.15	2020-12-11T04:05:10.442Z	3.0.1	7			
vinhvd749/en_eolt_gen_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T03:55:32.741Z	3.0.1	7			
vinhvd749/en_eolt_hab_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:18:50.427Z	3.0.1	7			
vinhvd749/en_eolt_hag_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:19:45.012Z	3.0.1	7			
vinhvd749/en_eolt_hos_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:15:13.954Z	3.0.1	7			
vinhvd749/en_eolt_isa_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:11:32.489Z	3.0.1	7			
