Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
abelper8/pt-br_tla_3jn_book		0			0			0				2021-12-02T22:41:36.518Z		7			
abelper8/pt-br_tlp_3jn_book		0			0			10	en	v47	v0.20	2021-12-04T19:49:18.809Z	3.0.1	7			
abelper8/pt-br_ulb_tit_book		2	en	v0.22	0			0				2021-12-11T19:36:15.675Z	3.0.1	7			
benjore/pt-br_ulb_tit_book		2			99			0				2018-11-29T17:36:16.895Z		7			
DiegoSantos/pt-br_ulb_eph_book		0	en		0	en		68	en	v33	v0.14	2021-12-11T02:15:32.966Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
DiegoSantos/pt-br_ulb_tit_book		100	en	v0.14	100	en	v0.14	85	en	v54	v0.22	2021-12-16T12:01:45.624Z	3.0.2	7	unmatched tn checks found, 		
