Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
tC_NAV/ar_nav_mat_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T03:28:42.625Z	3.0.0	7			
tC_NAV/ar_nav_neh_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T01:05:43.469Z	3.0.0	7			
tC_NAV/ar_nav_num_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T00:47:59.236Z	3.0.0	7			
tC_NAV/ar_nav_phm_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T03:53:15.380Z	3.0.0	7			
tC_NAV/ar_nav_php_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T03:43:38.884Z	3.0.0	7			
tC_NAV/ar_nav_pro_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T01:11:41.087Z	3.0.0	7			
tC_NAV/ar_nav_psa_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T01:09:56.882Z	3.0.0	7			
tC_NAV/ar_nav_rev_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T04:05:35.915Z	3.0.0	7			
tC_NAV/ar_nav_rom_book	2022-09-10T11:55:28.919Z	0	en		0	en		0	en	v30	v0.12	2020-06-30T03:36:27.264Z	3.0.0	7			
tC_NAV/ar_nav_rut_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T00:54:19.659Z	3.0.0	7			
tC_NAV/ar_nav_sng_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T02:42:45.110Z	3.0.0	7			
tC_NAV/ar_nav_tit_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T03:51:54.801Z	3.0.0	7			
TC_SAVE/ar_nav_tit_book	2022-09-10T11:55:28.919Z	0	en	v0.12	0	en	v0.12	0				2020-06-11T23:50:14.327Z	3.0.0	7			
TC_SAVE/ar_navx_tit_book	2022-09-10T11:55:28.919Z	0	en	v0.12	0	en	v0.12	0				2020-06-11T23:50:14.327Z	3.0.0	7			
tcnav1/ar_nav_1ch_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:45:01.396Z	3.0.0	7			
tcnav1/ar_nav_1co_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:02:31.379Z	3.0.0	7			
tcnav1/ar_nav_1jn_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:22:50.351Z	3.0.0	7			
tcnav1/ar_nav_1ki_book	2022-09-10T11:55:28.919Z	0	en		0	en		0				2020-06-30T13:41:49.349Z	3.0.0	7			
tcnav1/ar_nav_1pe_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:20:20.635Z	3.0.0	7			
tcnav1/ar_nav_1sa_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:38:45.372Z	3.0.0	7			
tcnav1/ar_nav_1th_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:10:16.068Z	3.0.0	7			
tcnav1/ar_nav_1ti_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:12:46.928Z	3.0.0	7			
tcnav1/ar_nav_2ch_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:46:32.040Z	3.0.0	7			
tcnav1/ar_nav_2co_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:03:53.358Z	3.0.0	7			
tcnav1/ar_nav_2jn_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:24:04.656Z	3.0.0	7			
tcnav1/ar_nav_2ki_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:43:28.343Z	3.0.0	7			
tcnav1/ar_nav_2pe_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:21:37.603Z	3.0.0	7			
tcnav1/ar_nav_2sa_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:40:16.930Z	3.0.0	7			
tcnav1/ar_nav_2th_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:11:31.587Z	3.0.0	7			
tcnav1/ar_nav_2ti_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:14:03.525Z	3.0.0	7			
tcnav1/ar_nav_3jn_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:25:16.796Z	3.0.0	7			
tcnav1/ar_nav_act_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T18:59:31.210Z	3.0.0	7			
tcnav1/ar_nav_amo_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T14:11:05.374Z	3.0.0	7			
tcnav1/ar_nav_col_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:08:59.868Z	3.0.0	7			
tcnav1/ar_nav_dan_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T14:06:48.715Z	3.0.0	7			
tcnav1/ar_nav_deu_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:32:32.603Z	3.0.0	7			
tcnav1/ar_nav_ecc_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T13:57:34.205Z	3.0.0	7			
tcnav1/ar_nav_eph_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:06:29.729Z	3.0.0	7			
tcnav1/ar_nav_est_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T13:51:09.093Z	3.0.0	7			
tcnav1/ar_nav_exo_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:27:45.047Z	3.0.0	7			
tcnav1/ar_nav_ezk_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T14:05:11.655Z	3.0.0	7			
tcnav1/ar_nav_ezr_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T13:48:06.699Z	3.0.0	7			
tcnav1/ar_nav_gal_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:05:10.967Z	3.0.0	7			
tcnav1/ar_nav_gen_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T13:26:06.598Z	3.0.0	7			
tcnav1/ar_nav_hab_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T17:22:23.588Z	3.0.0	7			
tcnav1/ar_nav_hag_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T17:24:55.553Z	3.0.0	7			
tcnav1/ar_nav_heb_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:17:42.397Z	3.0.0	7			
tcnav1/ar_nav_hos_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T14:08:14.535Z	3.0.0	7			
tcnav1/ar_nav_isa_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T14:00:27.529Z	3.0.0	7			
tcnav1/ar_nav_jas_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:19:04.139Z	3.0.0	7			
tcnav1/ar_nav_jdg_book	2022-09-10T11:55:28.919Z	0	en		0	en		0				2020-06-30T13:35:48.572Z	3.0.0	7			
tcnav1/ar_nav_jer_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T14:02:07.221Z	3.0.0	7			
tcnav1/ar_nav_jhn_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T18:58:02.015Z	3.0.0	7			
tcnav1/ar_nav_job_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:52:37.953Z	3.0.0	7			
tcnav1/ar_nav_jol_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T14:09:40.036Z	3.0.0	7			
tcnav1/ar_nav_jon_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T17:04:48.746Z	3.0.0	7			
