Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
tc01/fr_ulbb_tit_book	2023-09-19T17:18:08.123Z	4	en		1	en		3	en			2018-09-27T15:01:00.173Z	2.0.0	7			
tc02/fr_ulb_tit_book	2023-09-19T17:18:08.123Z	11	en		0			0				2017-11-06T20:25:56.530Z	2.1.0	7			
tc06/fr_tit_text_reg		0			0			0									
tCore-test-data/fr_miss_tit_book	2023-09-19T17:18:08.123Z	0			0			0				2018-07-17T19:40:02.796Z		6			
tCore-test-data/fr_test_tit_book	2023-09-19T17:18:08.123Z	0			0			0				2018-07-17T19:40:02.796Z		6			
tCore-test-data/fr_ulb_tit_book	2023-09-19T17:18:08.123Z	0			0			0				2018-07-17T19:40:02.796Z		6			
tim/fr_ulb_tit_book																Empty Repo: tim/fr_ulb_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tim/fr_ulb_tit_book/archive/master.zip: Download did not succeed, code 404	
tx-manager-test-data/fr_stuff_tit_book		0			0			0				2018-07-17T19:40:02.796Z		6			
wendlak/fr_1pe_text_reg		0			0			0									
wendlak/fr_2jn_text_reg		0			0			0									
wendlak/fr_3jn_text_reg		0			0			0									
